,reviewid,genre
5641,17050,rock
5642,16912,rap
5643,17088,rock
5644,17087,rock
5645,17189,
5646,17046,pop/r&b
5647,17046,electronic
5648,16722,rock
5649,16722,electronic
5650,17056,rock
5651,17058,rock
5652,17149,
5653,17042,rock
5654,17038,rap
5655,16941,rap
5656,17048,rock
5657,17030,rock
5658,16994,rap
5659,17047,rock
5660,17055,rock
5661,17055,experimental
5662,17160,rap
5663,17076,
5664,17037,rock
5665,17043,rock
5666,17041,experimental
5667,17185,experimental
5668,17033,rock
5669,17145,electronic
5670,16971,rock
5671,16971,electronic
5672,17036,rock
5673,17102,
5674,17104,jazz
5675,17139,rock
5676,17035,rock
5677,17035,experimental
5678,17103,
5679,16983,electronic
5680,17141,pop/r&b
5681,17141,electronic
5682,17029,rock
5683,17154,rock
5684,17027,rock
5685,16986,rock
5686,16986,experimental
5687,17031,electronic
5688,17026,rock
5689,16987,folk/country
5690,16987,electronic
5691,17024,rock
5692,16989,pop/r&b
5693,16990,rock
5694,17022,pop/r&b
5695,17022,electronic
5696,17159,rap
5697,16985,rock
5698,17186,rock
5699,16991,rock
5700,16979,rock
5701,17023,rock
5702,16939,rock
5703,16939,electronic
5704,17137,pop/r&b
5705,17137,electronic
5706,17144,
5707,16988,rock
5708,16981,rock
5709,16945,electronic
5710,17138,electronic
5711,16967,pop/r&b
5712,16984,rock
5713,17070,rap
5714,16992,rock
5715,17143,
5716,17019,electronic
5717,16980,rock
5718,16980,experimental
5719,16993,rock
5720,16993,experimental
5721,16975,rock
5722,16975,electronic
5723,16978,electronic
5724,17020,rock
5725,16836,rock
5726,17014,rock
5727,16504,pop/r&b
5728,17025,
5729,17063,
5730,17094,electronic
5731,16959,rock
5732,17017,
5733,17101,rap
5734,16977,experimental
5735,17093,electronic
5736,16916,
5737,16965,
5738,16919,pop/r&b
5739,17054,rock
5740,17054,experimental
5741,16969,rock
5742,16973,rock
5743,16973,electronic
5744,17100,metal
5745,17092,rap
5746,17016,
5747,16964,rock
5748,16972,rock
5749,17071,rap
5750,16966,electronic
5751,16968,pop/r&b
5752,16936,rock
5753,16936,experimental
5754,17012,folk/country
5755,17091,rock
5756,17015,
5757,17082,
5758,17068,rock
5759,16908,rock
5760,16908,metal
5761,17065,rock
5762,17065,pop/r&b
5763,17005,metal
5764,17083,
5765,16938,rock
5766,17072,rock
5767,17072,experimental
5768,16942,jazz
5769,16942,pop/r&b
5770,16998,
5771,16963,rock
5772,16940,rock
5773,16940,electronic
5774,16937,rock
5775,16937,metal
5776,16934,
5777,16890,
5778,17061,rock
5779,16944,rock
5780,16956,rap
5781,17060,rap
5782,17008,
5783,17004,
5784,16926,
5785,17066,rock
5786,16910,rock
5787,16709,
5788,17010,
5789,16810,rock
5790,17053,
5791,17051,pop/r&b
5792,17051,electronic
5793,17013,electronic
5794,16911,
5795,16906,experimental
5796,16758,pop/r&b
5797,17001,rap
5798,16935,rock
5799,16935,metal
5800,17009,rock
5801,16948,rock
5802,16948,experimental
5803,16962,
5804,17062,rock
5805,16909,
5806,17002,
5807,16957,rap
5808,16925,rock
5809,16925,rap
5810,16958,
5811,16955,rock
5812,16955,experimental
5813,16999,
5814,16884,rock
5815,16855,folk/country
5816,16915,electronic
5817,16846,
5818,16875,rock
5819,16875,metal
5820,16902,rock
5821,17000,
5822,16953,rap
5823,16960,experimental
5824,16893,rock
5825,16893,electronic
5826,17003,rock
5827,17003,experimental
5828,16828,experimental
5829,16903,rock
5830,16903,experimental
5831,16903,electronic
5832,16932,rap
5833,16761,pop/r&b
5834,16773,rock
5835,16773,metal
5836,16913,global
5837,16913,pop/r&b
5838,16873,electronic
5839,16933,
5840,16896,rock
5841,16843,rock
5842,16951,rap
5843,16901,
5844,16895,
5845,16871,
5846,16877,rock
5847,16870,rap
5848,16834,rock
5849,16834,electronic
5850,16774,
5851,16949,
5852,16997,rap
5853,16862,rock
5854,16952,rap
5855,16897,rock
5856,16905,rock
5857,16905,electronic
5858,16857,rap
5859,16866,rap
5860,16868,rock
5861,16868,metal
5862,16924,electronic
5863,16954,electronic
5864,16860,rock
5865,16860,experimental
5866,16883,rap
5867,16856,rock
5868,16885,global
5869,16930,electronic
5870,16854,electronic
5871,16849,pop/r&b
5872,16849,electronic
5873,16772,rock
5874,16850,rock
5875,16850,experimental
5876,16888,
5877,16851,electronic
5878,16852,rock
5879,16858,rock
5880,16858,experimental
5881,16738,electronic
5882,16917,rock
5883,16917,electronic
5884,16844,pop/r&b
5885,16950,rap
5886,16869,rock
5887,16891,pop/r&b
5888,16886,
5889,16832,rap
5890,16833,rock
5891,16833,experimental
5892,16853,rock
5893,16829,rock
5894,16829,electronic
5895,16830,pop/r&b
5896,16929,rock
5897,16835,electronic
5898,16826,pop/r&b
5899,16865,
5900,16892,
5901,16771,metal
5902,16812,folk/country
5903,16831,rock
5904,16867,electronic
5905,16848,
5906,16859,pop/r&b
5907,16918,rock
5908,16927,rap
5909,16920,
5910,16928,rock
5911,16928,metal
5912,16815,
5913,16702,rap
5914,16702,pop/r&b
5915,16769,metal
5916,16922,
5917,16741,
5918,16814,rap
5919,16824,rock
5920,16824,electronic
5921,16847,global
5922,16827,
5923,16807,rock
5924,16807,electronic
5925,16806,rock
5926,16707,rock
5927,16808,
5928,16759,rock
5929,16759,electronic
5930,16880,rock
5931,16805,rock
5932,16803,rap
5933,16803,electronic
5934,16889,
5935,16809,
5936,16813,
5937,16898,rock
5938,16898,electronic
5939,16765,pop/r&b
5940,16804,rock
5941,16731,
5942,16770,
5943,16797,rap
5944,16879,
5945,16842,rock
5946,16802,rock
5947,16751,rock
5948,16755,rock
5949,16841,rock
5950,16840,rock
5951,16887,
5952,16823,
5953,16766,rock
5954,16718,pop/r&b
5955,16753,rock
5956,16752,jazz
5957,16752,metal
5958,16720,rock
5959,16740,rock
5960,16894,rap
5961,16719,rock
5962,16719,electronic
5963,16748,
5964,16878,
5965,16749,rock
5966,16864,rap
5967,16795,
5968,16754,electronic
5969,16739,rock
5970,16739,electronic
5971,16744,rock
5972,16750,rock
5973,16845,electronic
5974,16820,
5975,16729,rock
5976,16729,electronic
5977,16863,rock
5978,16734,rock
5979,16734,experimental
5980,16746,rock
5981,16736,
5982,16822,electronic
5983,16743,rock
5984,16728,rock
5985,16728,electronic
5986,16793,electronic
5987,16818,
5988,16623,rock
5989,16623,electronic
5990,16727,pop/r&b
5991,16756,rock
5992,16756,jazz
5993,16789,experimental
5994,16660,
5995,16800,rock
5996,16742,rock
5997,16737,rock
5998,16737,experimental
5999,16796,rock
6000,16796,electronic
6001,16708,
6002,16710,rock
6003,16732,rock
6004,16733,rock
6005,16733,experimental
6006,16817,rock
6007,16794,rock
6008,16794,electronic
6009,16781,rock
6010,16816,electronic
6011,16799,experimental
6012,16735,rock
6013,16735,electronic
6014,16671,pop/r&b
6015,16791,pop/r&b
6016,16721,rock
6017,16721,jazz
6018,16798,rap
6019,16792,rock
6020,16696,
6021,16837,rock
6022,16716,rap
6023,16686,
6024,16790,
6025,16838,pop/r&b
6026,16634,
6027,16717,rap
6028,16711,folk/country
6029,16685,rock
6030,16685,metal
6031,16730,experimental
6032,16724,pop/r&b
6033,16724,experimental
6034,16724,electronic
6035,16706,electronic
6036,16712,rock
6037,16713,rock
6038,16673,electronic
6039,16780,
6040,16775,rap
6041,16640,metal
6042,16625,rock
6043,16625,experimental
6044,16715,rock
6045,16783,
6046,16692,rock
6047,16692,electronic
6048,16703,rock
6049,16703,electronic
6050,16649,
6051,16694,rap
6052,16705,rock
6053,16705,electronic
6054,16693,rock
6055,16699,rap
6056,16698,rock
6057,16695,rock
6058,16695,electronic
6059,16683,rock
6060,16683,electronic
6061,16697,rock
6062,16784,rap
6063,16664,rock
6064,16664,experimental
6065,16664,electronic
6066,16631,rock
6067,16676,
6068,16681,rock
6069,16681,experimental
6070,16777,rock
6071,16777,electronic
6072,16782,rap
6073,16767,
6074,16687,pop/r&b
6075,16684,rock
6076,16674,folk/country
6077,16661,rock
6078,16778,rap
6079,16704,
6080,16646,rock
6081,16662,folk/country
6082,16678,electronic
6083,16680,rock
6084,16786,
6085,16628,rock
6086,16668,rock
6087,16670,rock
6088,16675,rock
6089,16779,rock
6090,16564,rock
6091,16663,rock
6092,16666,pop/r&b
6093,16666,electronic
6094,16667,rock
6095,16672,
6096,16635,rock
6097,16602,rock
6098,16645,
6099,16665,electronic
6100,16768,electronic
6101,16651,rock
6102,16642,metal
6103,16643,pop/r&b
6104,16656,rock
6105,16760,
6106,16636,rock
6107,16636,electronic
6108,16647,rap
6109,16659,
6110,16644,
6111,16639,global
6112,16657,rock
6113,16652,electronic
6114,16637,pop/r&b
6115,16637,experimental
6116,16654,rock
6117,16654,electronic
6118,16650,rock
6119,16641,rap
6120,16638,rock
6121,16669,electronic
6122,16624,electronic
6123,16620,rock
6124,16608,electronic
6125,16577,pop/r&b
6126,16614,rap
6127,16648,
6128,16655,
6129,16606,rock
6130,16595,rap
6131,16621,rock
6132,16611,
6133,16619,rock
6134,16619,electronic
6135,16609,rock
6136,16507,rock
6137,16617,rock
6138,16617,experimental
6139,16613,folk/country
6140,16618,
6141,16537,rap
6142,16615,rock
6143,16616,
6144,16622,metal
6145,16612,rock
6146,16604,rock
6147,16597,rock
6148,16594,
6149,16610,rock
6150,16607,rock
6151,16607,experimental
6152,16605,rock
6153,16605,experimental
6154,16599,rock
6155,16600,rock
6156,16600,electronic
6157,16591,rock
6158,16596,rock
6159,16596,experimental
6160,16603,rock
6161,16603,metal
6162,16601,
6163,16556,rock
6164,16551,
6165,16541,rock
6166,16578,electronic
6167,16586,
6168,16598,
6169,16592,
6170,16593,electronic
6171,16588,rock
6172,16589,rock
6173,16584,rock
6174,16587,rock
6175,16590,
6176,16585,pop/r&b
6177,16580,rap
6178,16580,electronic
6179,16567,rock
6180,16583,rock
6181,16583,metal
6182,16582,jazz
6183,16582,electronic
6184,16558,rock
6185,16574,
6186,16581,folk/country
6187,16579,rock
6188,16568,rock
6189,16568,pop/r&b
6190,16576,rock
6191,16576,electronic
6192,16565,electronic
6193,16562,global
6194,16573,electronic
6195,16575,
6196,16570,pop/r&b
6197,16563,rock
6198,16572,rock
6199,16571,pop/r&b
6200,16569,
6201,16555,rock
6202,16553,pop/r&b
6203,16566,
6204,16561,
6205,16560,rock
6206,16532,rock
6207,16535,rock
6208,16535,experimental
6209,16550,rock
6210,16550,electronic
6211,16557,rap
6212,16559,rock
6213,16559,electronic
6214,16518,rock
6215,16552,rap
6216,16554,rap
6217,16538,rock
6218,16548,electronic
6219,16544,rock
6220,16544,electronic
6221,16540,pop/r&b
6222,16546,folk/country
6223,16547,
6224,16549,
6225,16466,folk/country
6226,16539,rock
6227,16543,
6228,16545,rock
6229,16542,experimental
6230,16512,rap
6231,16512,experimental
6232,16520,electronic
6233,16528,rock
6234,16531,metal
6235,16536,rock
6236,16536,experimental
6237,16534,rock
6238,16533,metal
6239,16526,rock
6240,16526,electronic
6241,16529,rock
6242,16529,electronic
6243,16530,
6244,16522,rock
6245,16524,metal
6246,16521,electronic
6247,16527,folk/country
6248,16525,
6249,16498,electronic
6250,16487,rap
6251,16519,rock
6252,16519,electronic
6253,16517,
6254,16501,rock
6255,16501,experimental
6256,16513,global
6257,16513,experimental
6258,16513,electronic
6259,16516,rock
6260,16509,rap
6261,16515,pop/r&b
6262,16508,
6263,16514,rock
6264,16511,rock
6265,16502,rock
6266,16510,pop/r&b
6267,16505,rock
6268,16505,experimental
6269,16503,rock
6270,16503,experimental
6271,16495,rock
6272,16506,electronic
6273,16491,rap
6274,16500,rap
6275,16499,rock
6276,16499,experimental
6277,16496,electronic
6278,16493,rock
6279,16493,electronic
6280,16486,pop/r&b
6281,16492,rock
6282,16480,pop/r&b
6283,16497,rap
6284,16483,
6285,16489,rock
6286,16489,metal
6287,16481,rock
6288,16481,experimental
6289,16481,electronic
6290,16464,rap
6291,16494,metal
6292,16490,
6293,16473,
6294,16484,rap
6295,16460,rock
6296,16488,rock
6297,16482,rap
6298,16485,rock
6299,16476,rock
6300,16479,rock
6301,16462,rock
6302,16462,electronic
6303,16446,
6304,16474,
6305,16475,pop/r&b
6306,16471,rap
6307,16478,metal
6308,16477,electronic
6309,16472,
6310,16463,electronic
6311,16469,rock
6312,16469,electronic
6313,16440,rock
6314,16468,electronic
6315,16470,metal
6316,16467,
6317,16458,electronic
6318,16442,rock
6319,16442,metal
6320,16461,pop/r&b
6321,16461,folk/country
6322,16451,rock
6323,16465,rock
6324,16465,electronic
6325,16452,rock
6326,16452,electronic
6327,16457,rock
6328,16456,rock
6329,16459,
6330,16455,folk/country
6331,16432,rock
6332,16432,experimental
6333,16454,experimental
6334,16450,folk/country
6335,16443,rock
6336,16443,pop/r&b
6337,16449,rock
6338,16433,electronic
6339,16415,electronic
6340,16445,rock
6341,16445,electronic
6342,16448,metal
6343,16447,rap
6344,16428,rock
6345,16434,rap
6346,16444,rock
6347,16411,rock
6348,16441,rock
6349,16441,metal
6350,16439,rock
6351,16416,pop/r&b
6352,16438,pop/r&b
6353,16437,
6354,16431,electronic
6355,16424,electronic
6356,16435,global
6357,16436,rap
6358,16430,rock
6359,16408,
6360,16426,pop/r&b
6361,16406,electronic
6362,16422,rock
6363,16429,rock
6364,16429,electronic
6365,16427,rock
6366,16425,rap
6367,16418,
6368,16357,electronic
6369,16423,rap
6370,16423,jazz
6371,16423,pop/r&b
6372,16423,electronic
6373,16405,
6374,16421,rap
6375,16420,electronic
6376,16417,
6377,16419,rock
6378,16407,rock
6379,16413,rock
6380,16413,experimental
6381,16414,rap
6382,16410,rock
6383,16409,rock
6384,16412,rock
6385,16394,rock
6386,16397,pop/r&b
6387,16395,rock
6388,16395,experimental
6389,16395,electronic
6390,16404,pop/r&b
6391,16404,electronic
6392,16387,rock
6393,16390,rock
6394,16401,rock
6395,16402,rock
6396,16402,experimental
6397,16403,rock
6398,16403,experimental
6399,16399,
6400,16400,rock
6401,16393,rap
6402,16392,folk/country
6403,16392,metal
6404,16398,electronic
6405,16396,rock
6406,16375,rap
6407,16375,pop/r&b
6408,16391,
6409,16380,rock
6410,16377,electronic
6411,16385,pop/r&b
6412,16385,electronic
6413,16378,rock
6414,16378,experimental
6415,16379,rock
6416,16379,experimental
6417,16388,metal
6418,16386,rock
6419,16389,
6420,16365,
6421,16384,rap
6422,16381,electronic
6423,16382,electronic
6424,16383,electronic
6425,16373,rock
6426,16362,rap
6427,16376,electronic
6428,16370,rock
6429,16370,electronic
6430,16301,
6431,16369,electronic
6432,16374,rock
6433,16372,rock
6434,16371,pop/r&b
6435,16363,
6436,16360,rock
6437,16360,experimental
6438,16311,rock
6439,16311,electronic
6440,16367,rap
6441,16368,rock
6442,16368,experimental
6443,16366,pop/r&b
6444,16364,rock
6445,16359,rock
6446,16355,rap
6447,16354,rock
6448,16354,electronic
6449,16361,metal
6450,16356,rock
6451,16344,rock
6452,16351,rock
6453,16358,rap
6454,16324,
6455,16295,rock
6456,16347,rock
6457,16347,electronic
6458,16353,rap
6459,16308,electronic
6460,16327,
6461,16352,electronic
6462,16341,electronic
6463,16350,metal
6464,16348,
6465,16349,rock
6466,16345,metal
6467,16337,rock
6468,16334,rock
6469,16334,electronic
6470,16343,rock
6471,16346,
6472,16339,rock
6473,16333,rock
6474,16338,rock
6475,16338,electronic
6476,16340,rock
6477,16329,electronic
6478,16336,rock
6479,16326,rock
6480,16326,electronic
6481,16332,rock
6482,16332,global
6483,16332,experimental
6484,16332,electronic
6485,16342,rock
6486,16309,rock
6487,16335,rock
6488,16335,experimental
6489,16312,folk/country
6490,16328,rock
6491,16328,metal
6492,16317,rock
6493,16330,rock
6494,16330,experimental
6495,16331,electronic
6496,16248,rock
6497,16320,experimental
6498,16325,rock
6499,16325,electronic
6500,16313,rock
6501,16313,electronic
6502,16307,rock
6503,16314,rock
6504,16321,jazz
6505,16323,rock
6506,16322,
6507,16221,rock
6508,16306,rock
6509,16306,experimental
6510,16318,rock
6511,16319,metal
6512,16300,rock
6513,16304,rock
6514,16304,experimental
6515,16315,rock
6516,16315,electronic
6517,16316,rap
6518,16310,pop/r&b
6519,16272,rock
6520,16272,electronic
6521,16297,pop/r&b
6522,16256,electronic
6523,16281,rock
6524,16305,metal
6525,16291,rock
6526,16291,metal
6527,16211,pop/r&b
6528,16294,rock
6529,16302,rock
6530,16299,metal
6531,16303,experimental
6532,16277,rock
6533,16280,rap
6534,16298,rock
6535,16293,
6536,16296,rock
6537,16292,experimental
6538,16292,electronic
6539,16287,rock
6540,16284,experimental
6541,16289,rock
6542,16289,metal
6543,16285,rock
6544,16283,rock
6545,16283,metal
6546,16288,electronic
6547,16290,rap
6548,16286,
6549,16282,rock
6550,16252,rock
6551,16264,
6552,16279,rock
6553,16279,electronic
6554,16278,rock
6555,16276,experimental
6556,16270,rap
6557,16267,metal
6558,16225,rock
6559,16273,jazz
6560,16273,electronic
6561,16275,rock
6562,16261,rock
6563,16261,electronic
6564,16238,electronic
6565,16271,rap
6566,16268,rock
6567,16269,electronic
6568,16255,electronic
6569,16266,rap
6570,16262,electronic
6571,16263,rock
6572,16254,rock
6573,16249,pop/r&b
6574,16249,electronic
6575,16253,rock
6576,16257,rock
6577,16242,electronic
6578,16260,rock
6579,16250,rock
6580,16244,rock
6581,16245,rock
6582,16247,rock
6583,16247,experimental
6584,16251,rock
6585,16246,electronic
6586,16230,electronic
6587,16239,rock
6588,16239,experimental
6589,16231,electronic
6590,16243,rock
6591,16227,rock
6592,16222,rock
6593,16189,rock
6594,16240,
6595,16241,
6596,16228,rock
6597,16209,rock
6598,16236,electronic
6599,16237,rap
6600,16232,rock
6601,16232,electronic
6602,16233,rock
6603,16234,electronic
6604,16235,rock
6605,16235,experimental
6606,16229,rock
6607,16226,folk/country
6608,16223,pop/r&b
6609,16208,rock
6610,16208,electronic
6611,16219,electronic
6612,16224,electronic
6613,16217,rap
6614,16216,rap
6615,16220,electronic
6616,16214,
6617,16218,electronic
6618,16215,rock
6619,16199,rap
6620,16213,rock
6621,16212,rock
6622,16212,electronic
6623,16210,rock
6624,16210,metal
6625,16210,experimental
6626,16142,global
6627,16197,rock
6628,16207,rap
6629,16207,electronic
6630,16202,rock
6631,16202,electronic
6632,16200,rock
6633,16203,
6634,16201,rock
6635,16204,
6636,16198,metal
6637,16205,rock
6638,16206,rock
6639,16206,experimental
6640,16158,rock
6641,16190,rap
6642,16187,rock
6643,16187,electronic
6644,16168,rock
6645,16191,
6646,16183,pop/r&b
6647,16196,electronic
6648,16193,rock
6649,16193,jazz
6650,16193,electronic
6651,16195,rap
6652,16184,electronic
6653,16194,rock
6654,16194,electronic
6655,16178,rock
6656,16161,rock
6657,16147,metal
6658,16147,experimental
6659,16192,electronic
6660,16176,rock
6661,16179,folk/country
6662,16186,rap
6663,16188,metal
6664,16185,electronic
6665,16180,rock
6666,16180,experimental
6667,16174,rap
6668,16182,rap
6669,16181,pop/r&b
6670,16177,rap
6671,16122,rock
6672,16170,rap
6673,16173,electronic
6674,16167,electronic
6675,16136,rock
6676,16136,experimental
6677,16172,rap
6678,16175,electronic
6679,16171,
6680,16127,electronic
6681,16159,rock
6682,16159,electronic
6683,16152,rock
6684,16138,experimental
6685,16138,electronic
6686,16146,rap
6687,16166,rock
6688,16166,experimental
6689,16169,
6690,16162,rock
6691,16143,rock
6692,16154,electronic
6693,16165,pop/r&b
6694,16117,rap
6695,16156,rap
6696,16163,electronic
6697,16118,pop/r&b
6698,16118,folk/country
6699,16153,rock
6700,16155,electronic
6701,16160,rock
6702,16157,rap
6703,16157,pop/r&b
6704,16137,rock
6705,16125,rock
6706,16150,rock
6707,16150,jazz
6708,16150,electronic
6709,16148,electronic
6710,16120,rock
6711,16151,rap
6712,16144,rap
6713,16149,rock
6714,16149,experimental
6715,16139,pop/r&b
6716,16141,rap
6717,16133,rap
6718,16129,rock
6719,16123,rock
6720,16123,experimental
6721,16131,rock
6722,16145,pop/r&b
6723,16132,electronic
6724,16128,rock
6725,16126,electronic
6726,16134,pop/r&b
6727,16140,rap
