,reviewid,label
5615,17158,iamsound
5616,17198,relapse
5617,17241,digitalis
5618,17131,modular
5619,17120,double six
5620,17074,stones throw
5621,17239,temporary residence
5622,17263,drag city
5623,17216,self-released
5624,17130,secretly canadian
5625,17157,rvng intl.
5626,17234,creep city
5627,17166,drag city
5628,17125,rca
5629,17235,self-released
5630,17127,profound lore
5631,17196,planet mu
5632,17028,hardly art
5633,17124,temporary residence
5634,17126,anti-
5635,17113,dead oceans
5636,17121,sacred bones
5637,17237,mie
5638,17112,merge
5639,17112,tomlab
5640,17112,remote control
5641,17112,moorworks
5642,17281,warner bros.
5643,17195,memphis industries
5644,17155,hyperdub
5645,17040,decon
5646,17115,warp
5647,17111,essential
5648,17111,bloody chamber
5649,17116,merge
5650,17114,team love
5651,17236,sedimental
5652,17096,chimera
5653,17081,debemur morti
5654,17233,canvasback
5655,17194,lefse
5656,17107,bedroom community
5657,17148,atlantic
5658,17148,first & fifteenth
5659,17097,canvasback / atlantic
5660,17193,suicide squeeze
5661,17108,sub pop
5662,17191,ajna offensive
5663,17110,load
5664,17228,self-released
5665,17106,nna tapes
5666,17165,captured tracks
5667,17192,dekmantel
5668,17079,capitol
5669,17032,astralwerks
5670,17095,fat possum
5671,17078,smalltown supersound
5672,17049,music man
5673,17084,sub pop
5674,17156,perlon
5675,17202,brownswood
5676,17147,nuclear blast
5677,17077,mexican summer
5678,17050,jagjaguwar
5679,16912,columbia
5680,17088,paracadute
5681,17087,4ad
5682,17189,brassland
5683,17046,acphale / weird world
5684,16722,cooperative
5685,17056,boombox / mom + pop
5686,17058,imaveepee records / sony
5687,17149,candlelight
5688,17042,columbia
5689,17038,brainfeeder
5690,16941,rhymesayers/warner
5691,17048,the end
5692,17030,drag city
5693,16994,def jam
5694,16994,good
5695,17047,woodsist
5696,17055,thrill jockey
5697,17160,maybach
5698,17076,relapse
5699,17037,warp
5700,17043,kill rock stars
5701,17041,drag city / sun ark
5702,17185,drag city
5703,17033,anti-
5704,17145,self-released
5705,16971,tri angle
5706,17036,brushfire
5707,17102,black market activities
5708,17104,northern spy
5709,17139,columbia
5710,17035,barsuk
5711,17103,partisan
5712,16983,warp
5713,17141,serpents and snakes
5714,17029,in the red
5715,17154,bathetic
5716,17027,vice
5717,16986,merge
5718,17031,kompakt
5719,17026,4ad / todo mundo
5720,16987,sacred bones
5721,17024,sub pop
5722,16989,late night tales
5723,16990,mona
5724,17022,young turks
5725,17159,young money entertainment
5726,16985,temporary residence
5727,17186,american
5728,16991,sony
5729,16979,secretly canadian
5730,17023,ato
5731,16939,true panther
5732,17137,hyperdub
5733,17144,editions mego
5734,16988,p.w. elverum & sun
5735,16981,merge
5736,16945,ultra
5737,17138,wedidit
5738,16967,carpark
5739,16984,matador
5740,17070,polo grounds / rca
5741,16992,mexican summer
5742,17143,female fantasy
5743,17019,not not fun
5744,16980,domino
5745,16993,polyvinyl
5746,16975,ato
5747,16975,soft revolution
5748,16978,cooking vinyl
5749,17020,ato
5750,16836,century media
5751,17014,tin angel
5752,16504,because
5753,16504,ribbon music
5754,17025,relapse
5755,17063,hydra head
5756,17094,domino
5757,16959,o genesis
5758,17017,fat beats
5759,17101,greedhead / lrg
5760,16977,editions mego
5761,17093,text
5762,16916,lex
5763,16965,asthmatic kitty
5764,16919,luaka bop
5765,17054,palilalia
5766,16969,captured tracks
5767,16973,ghostly
5768,17100,self-released
5769,17092,def jam
5770,17016,polyvinyl
5771,16964,young god
5772,16972,merge
5773,17071,ruffhouse
5774,16966,border community
5775,16968,sub pop
5776,16936,4ad
5777,17012,dead oceans
5778,17091,misra
5779,17015,drag city
5780,17082,fiction
5781,17068,emi
5782,16908,merge
5783,17065,fire
5784,17005,southern lord
5785,17083,other music
5786,16938,universal island
5787,16938,pmr
5788,17072,ride
5789,16942,smalltown supersound
5790,16998,sham palace
5791,16963,hometapes / spacebomb
5792,16940,secretly canadian
5793,16937,wind-up
5794,16934,underwater peoples
5795,16890,thrill jockey
5796,17061,salinas
5797,16944,frenchkiss
5798,16956,black mines
5799,17060,self-released
5800,17008,luckyme
5801,17004,profound lore
5802,16926,hear music / concord
5803,17066,merge
5804,16910,odessa
5805,16709,yep roc
5806,17010,slumberland
5807,16810,virgin
5808,17053,olde english spelling bee
5809,17051,self-released
5810,17013,playground
5811,16911,luaka bop
5812,16906,pias
5813,16758,sub pop
5814,17001,brainfeeder
5815,16935,anti-
5816,17009,captured tracks
5817,16948,sacred bones
5818,16962,nude beach
5819,17062,dirty hit
5820,16909,ghostly
5821,17002,earache
5822,16957,odd future
5823,16925,anticon
5824,16958,norman
5825,16955,de stijl
5826,16999,profound lore
5827,16884,mute
5828,16855,domino/drag city
5829,16915,full time hobby
5830,16846,sub pop
5831,16875,temporary residence
5832,16902,secretly canadian
5833,17000,fool's gold
5834,16953,self-released
5835,16960,norman
5836,16893,trouble in mind
5837,17003,temporary residence
5838,16828,ash international
5839,16903,hardly art
5840,16932,self-released
5841,16761,mad decent
5842,16773,century media
5843,16913,daptone
5844,16873,kompakt
5845,16933,air texture
5846,16896,ideologic organ
5847,16843,legacy
5848,16951,self-released
5849,16901,captured tracks
5850,16895,three lobed
5851,16871,profound lore
5852,16877,parlophone
5853,16870,anticon
5854,16834,morr
5855,16774,20 buck spin
5856,16949,recollection grm
5857,16997,def jam
5858,16862,merge
5859,16952,self-released
5860,16897,deranged
5861,16905,goner
5862,16857,geffen/get on down
5863,16866,hyperdub
5864,16868,drag city
5865,16924,smalltown supersound
5866,16954,planet mu
5867,16860,anti-
5868,16883,true panther
5869,16883,noizy cricket!!
5870,16883,biz 3
5871,16856,mercury
5872,16885,universal
5873,16930,software
5874,16854,warp/luckyme
5875,16849,rough trade
5876,16772,kanine
5877,16850,spectrum spools
5878,16888,candlelight
5879,16851,4ad
5880,16852,sargent house
5881,16858,drag city
5882,16738,kompakt
5883,16917,ghostly
5884,16844,columbia
5885,16950,self-released
5886,16869,jagjaguwar
5887,16891,demon
5888,16886,light in the attic
5889,16832,def jam
5890,16833,ribbon music
5891,16853,no quarter
5892,16829,hippos in tanks
5893,16830,saddle creek
5894,16929,emi
5895,16835,moshi moshi
5896,16826,cascine
5897,16865,day & night
5898,16892,finders keepers
5899,16771,relapse
5900,16812,smithsonian folkways
5901,16831,warner bros.
5902,16867,hum and buzz
5903,16848,modular
5904,16859,def jam
5905,16918,katorga works
5906,16927,self-released
5907,16920,night people
5908,16928,dmmerung arts
5909,16815,fire
5910,16702,island def jam
5911,16702,cinematic
5912,16769,season of mist
5913,16769,norma evangelium diaboli
5914,16922,decon
5915,16741,late night tales
5916,16814,rhymesayers
5917,16824,!k7
5918,16847,sub pop
5919,16827,polyvinyl
5920,16807,self-released
5921,16806,domino
5922,16707,matador
5923,16808,hardly art
5924,16759,edsel
5925,16880,underwater peoples
5926,16805,4ad
5927,16803,hippos in tanks
5928,16889,everloving
5929,16809,strut
5930,16813,dovecote
5931,16898,sincerely yours
5932,16765,bella union
5933,16804,!k7
5934,16731,ruff draft
5935,16770,profound lore
5936,16797,rca
5937,16879,maybach
5938,16879,warner bros.
5939,16842,subliminal sounds
5940,16842,partisan
5941,16802,lujo
5942,16751,fat cat
5943,16755,sub pop
5944,16841,light in the attic
5945,16840,mute
5946,16887,self-released
5947,16823,self-released
5948,16766,numero group
5949,16718,rough trade
5950,16753,polyvinyl
5951,16752,roadrunner
5952,16720,sacred bones
5953,16740,fire
5954,16894,self-released
5955,16719,casablanca
5956,16748,hydra head
5957,16878,neurot
5958,16749,captured tracks
5959,16864,
5960,16795,hippos in tanks
5961,16754,monkeytown
5962,16739,in the red
5963,16744,in the red
5964,16750,dead oceans
5965,16845,beat records
5966,16820,drag city
5967,16729,warp
5968,16863,jagjaguwar
5969,16734,drag city
5970,16746,slumberland
5971,16736,bleak
5972,16736,division
5973,16822,fool's gold
5974,16743,drag city
5975,16728,v2
5976,16793,woe to the septic heart
5977,16818,planet mu
5978,16623,arts & crafts
5979,16727,rca
5980,16756,smalltown supersound
5981,16789,software
5982,16660,hassle
5983,16660,3qtr
5984,16800,bar/none
5985,16742,caroline
5986,16742,emi
5987,16742,martha's
5988,16737,mexican summer
5989,16737,weird world
5990,16796,saint marie
5991,16796,second language
5992,16708,hardly art
5993,16710,anti-
5994,16732,epic
5995,16733,mute
5996,16817,escho
5997,16794,editions mego
5998,16781,relapse
5999,16816,mad decent
6000,16799,underwater peoples
6001,16735,record makers
6002,16671,fat possum
6003,16671,fiction
6004,16791,ivy league
6005,16721,xl
6006,16798,self-released
6007,16792,mexican summer
6008,16696,profound lore
6009,16837,fat possum
6010,16716,4ad
6011,16686,bmg
6012,16790,friends of friends
6013,16838,leaf
6014,16838,brassland
6015,16634,profound lore
6016,16717,warner bros.
6017,16717,asylum
6018,16717,brick squad monopoly
6019,16711,dead oceans
6020,16685,ipecac
6021,16730,optimo music
6022,16724,sub pop
6023,16706,domino
6024,16712,mom & pop
6025,16712,metric music international
6026,16713,paw tracks
6027,16673,deek
6028,16780,dial
6029,16775,interscope
6030,16640,byelobog
6031,16625,zappa
6032,16715,matador
6033,16783,v2
6034,16692,hyperdub
6035,16703,disques hives
6036,16649,rcmp
6037,16694,upper class
6038,16705,rough trade
6039,16693,columbia
6040,16699,warner bros.
6041,16698,frenchkiss
6042,16695,pampa
6043,16683,hippos in tanks
6044,16697,invada
6045,16784,top dawg
6046,16664,important
6047,16631,lefse
6048,16676,believe
6049,16681,mute
6050,16777,columbia
6051,16782,self-released
6052,16767,season of mist
6053,16687,mexican summer
6054,16684,reprise
6055,16674,caldo verde
6056,16661,captured tracks
6057,16778,self-released
6058,16704,profound lore
6059,16646,rockstar
6060,16662,box of cedar
6061,16678,clone
6062,16680,saddle creek
6063,16786,type
6064,16628,xl
6065,16668,pil
6066,16670,sire
6067,16675,vagrant
6068,16675,community music
6069,16779,city slang
6070,16564,polyvinyl
6071,16663,true panther
6072,16666,universal
6073,16666,polydor
6074,16666,casablanca
6075,16667,sub pop
6076,16672,thrill jockey
6077,16635,fat possum
6078,16635,bella union
6079,16602,xtra mile
6080,16645,self-released
6081,16665,ninja tune
6082,16768,night slugs
6083,16651,hear music
6084,16642,prosthetic
6085,16643,secretly canadian
6086,16656,caldo verde
6087,16656,orindal
6088,16760,vagrant
6089,16636,universal
6090,16647,interscope
6091,16647,n.e.e.t.
6092,16659,richie
6093,16644,acute
6094,16639,universal
6095,16639,deutsche grammophon
6096,16657,p.w. elverum & sun
6097,16652,ministry of sound
6098,16637,hlr
6099,16654,wichita
6100,16650,ghostly
6101,16641,fat possum
6102,16638,drag city
6103,16669,greco-roman
6104,16624,hotflush
6105,16620,handmade birds
6106,16608,warp
6107,16577,polar
6108,16614,warner bros.
6109,16614,maybach
6110,16648,wierd
6111,16655,tectonic
6112,16606,stunvolume
6113,16595,delicious vinyl
6114,16595,get on down
6115,16621,dischord
6116,16611,innova
6117,16619,hardly art
6118,16609,mexican summer
6119,16507,captured tracks
6120,16617,slumberland
6121,16613,text
6122,16618,innervisions
6123,16537,williams street
6124,16615,dangerbird
6125,16616,thrill jockey
6126,16622,editions mego
6127,16612,sundazed
6128,16604,sub pop
6129,16604,bella union
6130,16597,sub pop
6131,16594,spectrum spools
6132,16610,barsuk
6133,16607,fan death
6134,16605,sony
6135,16599,what's your rupture?
6136,16600,invada
6137,16591,captured tracks
6138,16596,thrill jockey
6139,16603,vice
6140,16601,southern lord
6141,16556,secretly canadian
6142,16551,southern lord
6143,16541,woodsist
6144,16578,r&s
6145,16586,temporary residence
6146,16598,self-released
6147,16592,3by3
6148,16593,kranky
6149,16588,young god
6150,16589,ample play
6151,16584,paper bag
6152,16587,jagjaguwar
6153,16590,monkeytown
6154,16585,parlophone
6155,16580,night slugs
6156,16567,wichita
6157,16583,relapse
6158,16582,circus company
6159,16558,drag city
6160,16574,downtown
6161,16574,across the universe
6162,16581,light in the attic
6163,16579,atlantic
6164,16579,679
6165,16568,sacred bones
6166,16576,polydor
6167,16576,female energy
6168,16565,paper bag
6169,16565,dummy
6170,16562,knitting factory
6171,16562,strut
6172,16573,muti music
6173,16575,southern lord
6174,16570,atlantic
6175,16570,downtown
6176,16563,a
6177,16572,barsuk
6178,16571,self-released
6179,16569,elefant
6180,16555,ribbon music
6181,16553,captured tracks
6182,16566,hyperdub
6183,16561,mute
6184,16560,warp
6185,16532,saddle creek
6186,16535,warp
6187,16550,mexican summer
6188,16557,greedhead
6189,16557,camp & street
6190,16559,bark and hiss
6191,16518,nonesuch
6192,16552,greedhead
6193,16552,mishka
6194,16552,veehead
6195,16554,epic
6196,16554,a1
6197,16554,free bandz
6198,16538,columbia
6199,16548,kompakt
6200,16544,honest jon's
6201,16540,tri angle
6202,16546,tompkins square
6203,16546,paradise of bachelors
6204,16547,prophecy
6205,16549,preservation
6206,16466,white denim
6207,16539,don giovanni
6208,16543,southern lord
6209,16545,kill rock stars
6210,16542,not not fun
6211,16512,epic
6212,16520,carpark
6213,16528,readymade
6214,16531,translation loss
6215,16536,rune grammofon
6216,16534,columbia
6217,16534,third man
6218,16533,volcom
6219,16526,frenchkiss
6220,16529,the end
6221,16530,planet mu
6222,16522,warner bros.
6223,16522,lovely sorts of death
6224,16524,the end
6225,16521,well rounded
6226,16527,important
6227,16525,partisan
6228,16498,bbc
6229,16487,maybach
6230,16519,anti-
6231,16517,dark descent
6232,16501,shrimper
6233,16513,rvng intl.
6234,16516,polydor
6235,16516,decca
6236,16509,heavy on the grind
6237,16515,downtown
6238,16515,xenon
6239,16508,good to die
6240,16514,warp
6241,16511,hardly art
6242,16502,slumberland
6243,16502,fortuna pop!
6244,16510,dark skies association
6245,16505,kanine
6246,16503,fat possum
6247,16495,jagjaguwar
6248,16506,liberation technologies
6249,16491,self-released
6250,16500,western vinyl
6251,16499,ribbon music
6252,16496,acphale
6253,16493,yellowelectric
6254,16486,our dawn
6255,16486,chartbreaker
6256,16492,splendour
6257,16480,island
6258,16497,
6259,16483,act music + vision
6260,16489,burning world
6261,16489,gravedancer
6262,16481,glassnote
6263,16464,stones throw
6264,16494,hydra head
6265,16490,handmade birds
6266,16473,galactic zoo disk
6267,16484,greedhead
6268,16460,merge
6269,16488,sonic unyon
6270,16482,self-released
6271,16485,manimal vinyl
6272,16476,captured tracks
6273,16479,ato
6274,16462,tri angle
6275,16446,soul jazz
6276,16474,relapse
6277,16475,mon amie
6278,16471,cash money
6279,16471,young money entertainment
6280,16471,universal republic
6281,16478,e1
6282,16477,downtown
6283,16477,mad decent
6284,16472,true panther
6285,16463,50 weapons
6286,16469,parlophone
6287,16440,hometapes
6288,16440,dead oceans
6289,16468,warp
6290,16470,broken limbs
6291,16467,nna tapes
6292,16458,acp
6293,16442,columbia legacy
6294,16461,wilderland
6295,16461,thirty tigers
6296,16451,nettwerk
6297,16465,fat cat
6298,16452,italians do it better
6299,16457,jagjaguwar
6300,16456,fire
6301,16459,self-released
6302,16455,nonesuch
6303,16432,kranky
6304,16454,xl
6305,16454,hot charity
6306,16450,leaf
6307,16450,hometapes
6308,16443,geographic
6309,16449,art fag
6310,16433,temporary residence
6311,16415,elestial sound
6312,16445,downtown
6313,16445,universal republic
6314,16448,profound lore
6315,16447,iron works
6316,16428,late night tales
6317,16434,self-released
6318,16444,sub pop
6319,16411,tough love
6320,16441,prophecy
6321,16439,emi
6322,16416,someothaship connect
6323,16438,sub pop
6324,16438,bella union
6325,16437,gala drop
6326,16431,mute
6327,16424,astralwerks
6328,16435,nonesuch
6329,16436,anticon
6330,16430,sub pop
6331,16408,light in the attic
6332,16426,interscope
6333,16426,live nation
6334,16406,true panther
6335,16422,yep roc
6336,16429,de stijl
6337,16427,friendly fire
6338,16425,
6339,16418,anticon
6340,16357,prologue
6341,16423,bluroc
6342,16405,pid
6343,16421,odd future
6344,16420,kranky
6345,16417,black truffle
6346,16419,infinite best
6347,16407,canvasback
6348,16413,matador
6349,16414,
6350,16410,totally gross national product
6351,16409,douchemaster
6352,16412,planet mu
6353,16394,warp
6354,16397,cutters
6355,16395,underwater peoples
6356,16404,lanark
6357,16387,tee pee
6358,16390,columbia
6359,16390,aural apothecary
6360,16401,alternative tentacles
6361,16402,scopitones
6362,16403,100% silk
6363,16399,strut
6364,16400,self-released
6365,16393,maybach
6366,16392,season of mist
6367,16398,hippos in tanks
6368,16396,island
6369,16375,self-released
6370,16391,self-released
6371,16380,thrill jockey
6372,16377,hyperdub
6373,16385,tummy touch
6374,16378,polyvinyl
6375,16378,bella union
6376,16379,rocket girl
6377,16388,prosthetic
6378,16386,post present medium
6379,16389,daps
6380,16365,honest jon's
6381,16384,dd172
6382,16384,bluroc
6383,16384,jets international
6384,16384,tower chime
