,reviewid,artist
6330,15940,sandro perri
6331,15956,white denim
6332,15948,cubic zirconia
6333,15949,milagres
6334,15950,dntel
6335,15941,class actress
6336,15894,still corners
6337,15951,twerps
6338,15938,water borders
6339,15943,various artists
6340,15932,julia holter
6341,15942,my brightest diamond
6342,15884,gauntlet hair
6343,15933,prince rama
6344,15918,real estate
6345,15944,noel gallagher's high flying birds
6346,15937,rustie
6347,15945,kuedo
6348,15935,mark sultan
6349,15881,m83
6350,15910,jane's addiction
6351,15936,the atlas moth
6352,15925,forest fire
6353,15909,jonti
6354,15911,trash talk
6355,15930,matthew herbert
6356,15934,casiokids
6357,15919,icebird
6358,15931,dreamers of the ghetto
6359,15915,bjrk
6360,15922,high places
6361,15926,julianna barwick
6362,15927,xeno & oaklander
6363,15929,hull
6364,15886,bonnie prince billy
6365,15914,bombay bicycle club
6366,15917,crooked fingers
6367,15923,skeletonwitch
6368,15920,pallers
6369,15907,ryan adams
6370,15908,various artists
6371,15916,absu
6372,15912,total babes
6373,15913,the drift
6374,15905,radiohead
6375,15906,tim hecker
6376,15903,future islands
6377,15901,walls
6378,15896,bullion
6379,15904,james blake
6380,15877,blue daisy
6381,15902,ayshay
6382,15888,various artists
6383,15898,martyn
6384,15900,dj shadow
6385,15887,miles davis
6386,15899,john cale
6387,15893,chelsea wolfe
6388,15895,loney dear
6389,15897,zola jesus
6390,15885,mgmt
6391,15892,gui boratto
6392,15890,stare case
6393,15891,young man
6394,15874,drc music
6395,15889,superchunk
6396,15812,the embassy
6397,15858,sleep  over
6398,15883,luomo
6399,15878,feist
6400,15876,colin stetson
6401,15867,modeselektor
6402,15859,we were promised jetpacks
6403,15882,leyland kirby
6404,15880,mastodon
6405,15845,spank rock
6406,15879,j. cole
6407,15872,craig wedren
6408,15875,bill orcutt
6409,15873,youth lagoon
6410,15864,mr. muthafuckin exquire
6411,15871,maria minerva
6412,15861,various artists
6413,15868,cerebral ballzy
6414,15851,dum dum girls
6415,15865,rwake
6416,15847,the stepkids
6417,15869,mekons
6418,15860,plaid
6419,15854,nirvana
6420,15866,opeth
6421,15862,brett anderson
6422,15863,speculator
6423,15853,total slacker
6424,15856,wilco
6425,15857,twin sister
6426,15855,mark mcguire
6427,15846,gem club
6428,15839,big troubles
6429,15835,wolves in the throne room
6430,15848,ariel pink's haunted graffiti
6431,15801,fred mcdowell
6432,15841,jack oblivian
6433,15832,bvdub
6434,15850,jens lekman
6435,15840,van dyke parks
6436,15852,paul white
6437,15838,fatoumata diawara
6438,15849,tropics
6439,15830,four tet
6440,15844,mikal cronin
6441,15843,weekend
6442,15829,boom bip
6443,15828,s.c.u.m.
6444,15814,disco inferno
6445,15837,baths
6446,15836,apparat
6447,15825,blitzen trapper
6448,15831,tammar
6449,15827,wavves
6450,15834,megafaun
6451,15818,veronica falls
6452,15826,chllngr
6453,15833,regina
6454,15822,das racist
6455,15807,the drums
6456,15821,omar s
6457,15823,slow club
6458,15799,fungi girls
6459,15817,neon indian
6460,15805,clap your hands say yeah
6461,15819,davinci
6462,15824,808 state
6463,15804,vaz
6464,15798,wild flag
6465,15820,curren$y
6466,15803,ladytron
6467,15809,a winged victory for the sullen
6468,15816,pink skull
6469,15813,st. vincent
6470,15810,mogwai
6471,15815,circle of ouroborus
6472,15793,cant
6473,15808,laura marling
6474,15811,girls
6475,15785,toro y moi
6476,15806,hella
6477,15802,the raincoats
6478,15787,mates of state
6479,15797,ricardo villalobos and max loderbauer
6480,15800,art of noise
6481,15796,steve reich and kronos quartet
6482,15789,whatever brains
6483,15749,gotye
6484,15792,terius nash
6485,15724,yob
6486,15795,winter family
6487,15784,main attrakionz
6488,15794,css
6489,15790,the field
6490,15757,cymbals eat guitars
6491,15788,memoryhouse
6492,15751,grimes
6493,15791,peter wolf crier
6494,15783,the rapture
6495,15779,elite gymnastics
6496,15782,shimmering stars
6497,15781,throwing muses
6498,15776,htrk
6499,15758,thundercat
6500,15774,azari & iii
6501,15778,deleted scenes
6502,15765,oupa
6503,15775,jacuzzi boys
6504,15773,stephin merritt
6505,15761,red hot chili peppers
6506,15764,case studies
6507,15777,motion sickness of time travel
6508,15772,cosmin trg
6509,15723,grandaddy
6510,15763,big k.r.i.t.
6511,15721,alias
6512,15769,glen campbell
6513,15771,sun araw
6514,15770,lil wayne
6515,15756,male bonding
6516,15762,patti smith
6517,15768,magic trick
6518,15740,big business
6519,15766,balam acab
6520,15759,the game
6521,15767,tinariwen
6522,15748,purling hiss
6523,15750,ps i love you
6524,15753,danny brown
6525,15745,active child
6526,15722,blood orange
6527,15752,nick diamonds
6528,15760,amen dunes
6529,15754,the weeknd
6530,15747,i break horses
6531,15714,wooden shjips
6532,15744,gold leaves
6533,15755,ganglians
6534,15746,mister heavenly
6535,15735,widowspeak
6536,15742,drive-by truckers
6537,15741,mimeo
6538,15726,luke temple
6539,15733,the war on drugs
6540,15739,gucci mane
6541,15739,waka flocka flame
6542,15738,cut off your hands
6543,15743,fruit bats
6544,15730,razika
6545,15736,stephen malkmus and the jicks
6546,15731,fool's gold
6547,15732,popol vuh
6548,15737,toddla t
6549,15734,southern shores
6550,15710,various artists
6551,15697,braid
6552,15727,milk maid
6553,15728,richard youngs
6554,15729,jesse sykes & the sweet hereafter
6555,15725,jay z
6556,15725,kanye west
6557,15717,serge gainsbourg
6558,15698,shlohmo
6559,15718,collections of colonies of bees
6560,15720,surgeon
6561,15707,dom
6562,15706,greneberg
6563,15704,steve mason
6564,15704,dennis bovell
6565,15659,carol kleyn
6566,15719,cult of youth
6567,15708,pulp
6568,15700,richard buckner
6569,15711,wiley
6570,15709,dave.i.d
6571,15716,connan mockasin
6572,15715,beirut
6573,15667,mark mcguire
6574,15667,trouble books
6575,15713,idaho
6576,15712,the advisory circle
6577,15702,is tropical
6578,15670,bonnie prince billy
6579,15703,efrim manuel menuck
6580,15658,lloyd
6581,15692,john tejada
6582,15694,alex clare
6583,15691,the decemberists
6584,15693,boston spaceships
6585,15705,human eye
6586,15701,autre ne veut
6587,15683,chiddy bang
6588,15696,jrgen mller
6589,15680,screaming trees
6590,15681,soft metals
6591,15558,comet gain
6592,15646,sorry bamba
6593,15674,moonface
6594,15687,wu-tang
6595,15699,cut hands
6596,15690,william elliott whitmore
6597,15695,elysian fields
6598,15688,archers of loaf
6599,15685,hudson mohawke
6600,15632,release the sunbird
6601,15689,nicholas szczepanik
6602,15666,grieves
6603,15686,mellowhype
6604,15684,motor city drum ensemble
6605,15662,grooms
6606,15682,ssion
6607,15669,viva brother
6608,15679,marvin gaye
6609,15673,philip selway
6610,15678,mike simonetti
6611,15677,baobinga and co.
6612,15675,ada
6613,15663,lil wayne
6614,15665,tiger & woods
6615,15668,army navy
6616,15671,molly sweeney
6617,15601,painted palms
6618,15676,how to dress well
6619,15672,little dragon
6620,15526,random axe
6621,15657,eternal tapestry
6622,15657,sun araw
6623,15664,sebastian
6624,15645,the horrors
6625,15660,nguzunguzu
6626,15602,la big vic
6627,15621,machinedrum
6628,15661,inc.
6629,15653,kendrick lamar
6630,15651,prurient
6631,15624,various artists
6632,15613,fruit tree foundation
6633,15639,serengeti
6634,15656,megadeth
6635,15649,gucci mane
6636,15654,"borden, ferraro, godin, halo & lopatin"
6637,15655,samiyam
6638,15652,sons and daughters
6639,15628,the cool kids
6640,15650,fennesz
6641,15648,siriusmo
6642,15640,vondelpark
6643,15636,olivia wyatt
6644,15629,the men
6645,15635,pictureplane
6646,15643,james ferraro
6647,15647,sole and the skyrider band
6648,15631,singer
6649,15641,lil b
6650,15642,various artists
6651,15637,dope body
6652,15634,ratcliffe
6653,15644,the chain gang of 1974
6654,15625,r.e.m.
6655,15606,gomez
6656,15626,biosphere
6657,15638,miracle fortress
6658,15630,various artists
6659,15617,zomby
6660,15623,eleanor friedberger
6661,15611,foster the people
6662,15622,brilliant colors
6663,15618,cian nugent
6664,15614,washed out
6665,15593,crystal antlers
6666,15627,gold-bears
6667,15565,emmy the great
6668,15588,various artists
6669,15596,john maus
6670,15615,vybz kartel
6671,15612,various artists
6672,15620,noveller
6673,15619,father's children
6674,15582,memory tapes
6675,15607,sbtrkt
6676,15610,atari teenage riot
6677,15616,eric copeland
6678,15609,vast aire
6679,15566,araabmuzik
6680,15575,pure x
6681,15605,big sean
6682,15608,the poison control center
6683,15603,gardens & villa
6684,15598,brian eno
6685,15598,rick holland
6686,15604,com truise
6687,15581,yacht
6688,15597,brown recluse
6689,15600,mexicans with guns
6690,15599,statik selektah
6691,15599,freddie gibbs
6692,15592,lungfish
6693,15595,wiley
6694,15587,norm macdonald
6695,15594,vampillia
6696,15591,curren$y
6697,15583,death grips
6698,15577,kate simko
6699,15586,tearist
6700,15590,the wooden birds
6701,15576,iceage
6702,15579,handsome furs
6703,15561,vladislav delay quartet
6704,15589,white denim
6705,15495,witch gardens
6706,15585,beyonc
6707,15569,mount kimbie
6708,15580,killer mike
6709,15578,jhann jhannsson
6710,15584,diskjokke
6711,15570,shabazz palaces
6712,15572,blanck mass
6713,15549,robag wruhme
6714,15568,laurel halo
6715,15553,graham wright
6716,15571,suede
6717,15545,other lives
6718,15574,mount moriah
6719,15573,cliffie swan
6720,15562,digitalism
6721,15567,wu lyf
6722,15563,cities aviv
6723,15541,forest swords
6724,15559,white hills
6725,15564,various artists
6726,15539,unknown mortal orchestra
6727,15560,young montana
6728,15555,bobby
6729,15552,6th borough project
6730,15554,ungdomskulen
6731,15557,ty segall
6732,15556,bomb and mr. caribbean
6733,15547,silkie
6734,15532,"1,2,3"
6735,15550,bruno pronsato
6736,15551,bon iver
6737,15497,action bronson
6738,15521,brent hinds
6739,15529,bodies of water
6740,15548,shine 2009
6741,15544,marissa nadler
6742,15535,neil young
6743,15535,international harvesters
6744,15534,arrange
6745,15533,mv & ee
6746,15528,wet hair
6747,15393,mercury rev
6748,15538,ikue mori
6749,15538,julianna barwick
6750,15543,the black swans
6751,15515,processory
6752,15542,puerto rico flowers
6753,15536,paul mccartney
6754,15540,thee oh sees
6755,15501,dj harvey
6756,15537,vetiver
6757,15523,kyle bobby dunn
6758,15522,sebadoh
6759,15518,the caretaker
6760,15531,holy other
6761,15530,hail mary mallon
6762,15520,an horse
6763,15507,junior boys
6764,15525,dj shadow
6765,15527,black eagle child
6766,15491,the ladybug transistor
6767,15509,jackie-o motherfucker
6768,15494,black lips
6769,15524,best coast
6770,15516,buzzcocks
6771,15517,hospital ships
6772,15508,these trails
6773,15450,arctic monkeys
6774,15473,mickey newbury
6775,15505,the rosebuds
6776,15519,amon tobin
6777,15489,helado negro
6778,15513,fucked up
6779,15511,depeche mode
6780,15510,tom vek
6781,15512,tom trago
6782,15514,various artists
6783,15469,battles
6784,15493,suede
6785,15478,the coathangers
6786,15441,chalk circle
6787,15503,ear pwr
6788,15432,cults
6789,15490,oneida
6790,15506,alina simone
6791,15504,frank fairfield
6792,15496,sondre lerche
6793,15502,ford & lopatin
6794,15340,hooray for earth
6795,15498,planningtorock
6796,15500,various artists
6797,15487,david thomas broughton
6798,15499,woods
6799,15492,patrick wolf
6800,15405,the elected
6801,15479,the most serene republic
6802,15449,spaceghostpurrp
6803,15482,death cab for cutie
6804,15486,eddie vedder
6805,15488,lone
6806,15461,group doueh
6807,15477,bachelorette
6808,15471,my morning jacket
6809,15406,the vaccines
6810,15442,phil cook & his feat
6811,15454,aidan moffat
6812,15454,bill wells
6813,15483,pulseprogramming
6814,15484,destroyer
6815,15464,the very best
6816,15444,d. charles speer
6817,15485,the unthanks
6818,15453,manchester orchestra
6819,15475,reatards
6820,15472,various artists
6821,15481,nat baldwin
6822,15480,sightings
6823,15426,brave irene
6824,15476,nick cave & the bad seeds
6825,15463,friendly fires
6826,15465,implodes
6827,15451,2562
6828,15458,coma cinema
6829,15474,thurston moore
6830,15455,howe gelb & a band of gypsies
6831,15468,dale earnhardt jr. jr.
6832,15400,blue sky black death
6833,15470,various artists
6834,15417,art brut
6835,15394,johan agebjrn
6836,15467,alcest
6837,15466,a lull
6838,15438,title tracks
6839,15460,boris
6840,15462,let's wrestle
6841,15452,jeff the brotherhood
6842,15457,secret cities
6843,15445,white fang
6844,15448,kate bush
6845,15429,blu
6846,15447,andy stott
6847,15456,ensemble
6848,15439,d'eon
6849,15439,grimes
6850,15443,the lonely island
6851,15440,urge overkill
6852,15446,amor de das
6853,15422,blank dogs
6854,15412,seapony
6855,15433,13 & god
6856,15414,iggy pop
6857,15407,sloan
6858,15425,psychedelic horseshit
6859,15408,nodzzz
6860,15435,danger mouse
6861,15435,daniele luppi
6862,15399,africa hitech
6863,15437,moby
6864,15434,austra
6865,15428,chad vangaalen
6866,15436,wild beasts
6867,15427,liturgy
6868,15418,des ark
6869,15424,omar rodriguez-lpez
6870,15431,timber timbre
6871,15411,the antlers
6872,15404,the sea and cake
6873,15430,here we go magic
6874,15420,mark mcguire
6875,15423,the people's temple
6876,15413,"tyler, the creator"
6877,15419,krallice
6878,15421,steve earle
6879,15396,various artists
6880,15415,chrissy murderbot
6881,15386,ema
6882,15416,clams casino
6883,15409,mountains
6884,15380,mick harvey
6885,15401,the felice brothers
6886,15410,okkervil river
6887,15379,damon & naomi
6888,15402,dominik eulberg
6889,15392,david kilgour and the heavy eights
6890,15371,girls names
6891,15403,gang gang dance
6892,15375,jesu
6893,15391,the u.n.
6894,15389,malajube
6895,15373,the wave pictures
6896,15395,nguzunguzu
6897,15383,man man
6898,15385,curren$y
6899,15387,joan as police woman
6900,15388,fredrik
6901,15398,beastie boys
6902,15397,cat's eyes
6903,15384,michael chapman
6904,15390,grails
6905,15354,the high llamas
6906,15360,of montreal
6907,15362,snowman
6908,15370,hyetal
6909,15247,jason forrest
6910,15381,zomes
6911,15363,fleet foxes
6912,15368,blueprint
6913,15305,james pants
6914,15374,i'm from barcelona
6915,15382,whomadewho
6916,15357,times new viking
6917,15377,ladytron
6918,15356,prefuse 73
6919,15353,del the funky homosapien
6920,15376,stricken city
6921,15369,dj quik
6922,15346,tindersticks
6923,15378,cornershop
6924,15367,javelin
6925,15365,black devil disco club
6926,15349,antony and the johnsons
6927,15366,thao & mirah
6928,15361,art department
6929,15372,the donkeys
6930,15364,xray eyeballs
6931,15307,julian lynch
6932,15335,about group
6933,15351,acid house kings
6934,15347,chain and the gang
6935,15358,figurines
6936,15327,explosions in the sky
6937,15359,mf doom
6938,15339,max b
6939,15355,gatto fritto
6940,15352,eternal tapestry
6941,15343,cass mccombs
6942,15318,e-40
6943,15341,the fresh & onlys
6944,15350,bass drum of death
6945,15348,tv ghost
6946,15330,autechre
6947,15329,various artists
6948,15344,jonny
6949,15342,young widows
6950,15345,southeast engine
6951,15312,big k.r.i.t.
6952,15333,pantha du prince
6953,15282,guillemots
6954,15338,little scream
6955,15336,shannon and the clams
6956,15317,various artists
6957,15315,o'death
6958,15334,matthewdavid
6959,15301,family portrait
6960,15337,metronomy
6961,15321,tune-yards
6962,15332,grouper
6963,15310,kode9 & the spaceape
6964,15314,the head and the heart
6965,15331,daedelus
6966,15328,foo fighters
6967,15326,paul simon
6968,15323,meat puppets
6969,15324,sonny and the sunsets
6970,15316,jamaica
6971,15309,jamie woon
6972,15304,crystal stilts
6973,15306,hauschka
6974,15320,jeremy jay
6975,15325,rhys chatham
6976,15285,bill callahan
6977,15297,atmosphere
6978,15283,ponytail
6979,15319,the low anthem
6980,15322,starfucker
6981,15311,tv on the radio
6982,15253,low
6983,15300,bob dylan
6984,15313,the feelies
6985,15296,quintron
6986,15299,panda bear
6987,15233,vivian girls
6988,15308,glasvegas
6989,15287,jason isbell and the 400 unit
6990,15302,lake
6991,15294,wiz khalifa
6992,15295,the raveonettes
6993,15292,clams casino
6994,15303,snoop dogg
6995,15228,mazes
6996,15293,burial
6997,15291,lil b
6998,15289,the chemical brothers
6999,15280,craft spells
7000,15298,maritime
7001,15288,the kills
7002,15277,pusha t
7003,15276,alela diane
7004,15269,j.rocc
7005,15278,chris forsyth
7006,15286,the flaming lips
7007,15286,neon indian
7008,15268,the death set
7009,15290,royal bangs
7010,15275,unkle
7011,15222,josh t. pearson
7012,15284,cold cave
7013,15281,dirty beaches
7014,15271,architecture in helsinki
7015,15273,mike watt
7016,15267,those darlins
7017,15270,the pains of being pure at heart
7018,15279,bibio
7019,15274,micachu and the shapes
7020,15227,holy ghost!
7021,15258,the sandwitches
7022,15262,broken bells
7023,15272,soundgarden
7024,15256,rafter
7025,15242,antonionian
7026,15205,vocabulary
7027,15263,pearl jam
7028,15261,gucci mane
7029,15257,obits
7030,15255,chancha via circuito
7031,15260,generationals
7032,15264,the weeknd
7033,15254,katy b
7034,15239,hunx and his punx
7035,15266,erland & the carnival
7036,15252,alexander
7037,15259,the mountain goats
7038,15203,all tiny creatures
7039,15232,orchestre poly-rythmo de cotonou
7040,15249,capillary action
7041,15202,true widow
7042,15251,peter bjorn and john
7043,15246,jessie j
7044,15241,derrick carter
7045,15245,moon duo
7046,15244,primary 1
7047,15221,queen
7048,15234,ellen allien
7049,15243,faltydl
7050,15250,hard mix
7051,15248,ed askew
7052,15193,pharoahe monch
